	Time	cvTop	cvBot	Sum(cvTop)	Sum(cvBot)	cvCh0	cvCh1	cTop	cRoot	cBot	cvRoot	Sum(cvRoot)	Sum(cvNEql)	TLevel	cGWL	cRunOff	Sum(cRunOff)	"(cv(i),"	"Sum(cv(i)),"	"i=1,NObs)"
	[T]	[M/L2/T]	[M/L2/T]	[M/L2]	[M/L2]	[M/L2]	[M/L2]	[M/L3]	[M/L3]	[M/L3]	[M/L2/T]	[M/L2]	[M/L2]	[M/L3]	[M/L2]	[M/L3]	[M/L2/T]	[M/L2]		
	64.9103	1.47E+01	0.00E+00	9.54E+02	0.00E+00	0.00E+00	0.00E+00	2.79E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	351	0.00E+00	0.00E+00	0.00E+00			
	65.1148	1.47E+01	0.00E+00	9.57E+02	0.00E+00	0.00E+00	0.00E+00	2.79E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	352	0.00E+00	0.00E+00	0.00E+00			
	65.3194	1.47E+01	0.00E+00	9.60E+02	0.00E+00	0.00E+00	0.00E+00	2.80E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	353	0.00E+00	0.00E+00	0.00E+00			
	65.524	1.47E+01	0.00E+00	9.63E+02	0.00E+00	0.00E+00	0.00E+00	2.80E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	354	0.00E+00	0.00E+00	0.00E+00			
	65.7286	1.47E+01	0.00E+00	9.66E+02	0.00E+00	0.00E+00	0.00E+00	2.80E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	355	0.00E+00	0.00E+00	0.00E+00			
	65.9332	1.47E+01	0.00E+00	9.69E+02	0.00E+00	0.00E+00	0.00E+00	2.81E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	356	0.00E+00	0.00E+00	0.00E+00			
	66.1378	1.47E+01	0.00E+00	9.72E+02	0.00E+00	0.00E+00	0.00E+00	2.81E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	357	0.00E+00	0.00E+00	0.00E+00			
	66.3424	1.47E+01	0.00E+00	9.75E+02	0.00E+00	0.00E+00	0.00E+00	2.81E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	358	0.00E+00	0.00E+00	0.00E+00			
	66.547	1.47E+01	0.00E+00	9.78E+02	0.00E+00	0.00E+00	0.00E+00	2.82E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	359	0.00E+00	0.00E+00	0.00E+00			
	66.7516	1.47E+01	0.00E+00	9.81E+02	0.00E+00	0.00E+00	0.00E+00	2.82E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	360	0.00E+00	0.00E+00	0.00E+00			
	66.9562	1.47E+01	0.00E+00	9.84E+02	0.00E+00	0.00E+00	0.00E+00	2.83E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	361	0.00E+00	0.00E+00	0.00E+00			
	67.1608	1.47E+01	0.00E+00	9.87E+02	0.00E+00	0.00E+00	0.00E+00	2.83E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	362	0.00E+00	0.00E+00	0.00E+00			
	67.3654	1.47E+01	0.00E+00	9.90E+02	0.00E+00	0.00E+00	0.00E+00	2.83E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	363	0.00E+00	0.00E+00	0.00E+00			
	67.57	1.47E+01	0.00E+00	9.93E+02	0.00E+00	0.00E+00	0.00E+00	2.84E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	364	0.00E+00	0.00E+00	0.00E+00			
	67.7746	1.47E+01	0.00E+00	9.96E+02	0.00E+00	0.00E+00	0.00E+00	2.84E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	365	0.00E+00	0.00E+00	0.00E+00			
	67.9792	1.47E+01	0.00E+00	9.99E+02	0.00E+00	0.00E+00	0.00E+00	2.84E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	366	0.00E+00	0.00E+00	0.00E+00			
	68.1812	1.47E+01	0.00E+00	1.00E+03	0.00E+00	0.00E+00	0.00E+00	2.85E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	367	0.00E+00	0.00E+00	0.00E+00			
	68.3833	1.47E+01	0.00E+00	1.01E+03	0.00E+00	0.00E+00	0.00E+00	2.85E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	368	0.00E+00	0.00E+00	0.00E+00			
	68.5854	1.47E+01	0.00E+00	1.01E+03	0.00E+00	0.00E+00	0.00E+00	2.85E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	369	0.00E+00	0.00E+00	0.00E+00			
	68.7875	1.47E+01	0.00E+00	1.01E+03	0.00E+00	0.00E+00	0.00E+00	2.86E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	370	0.00E+00	0.00E+00	0.00E+00			
	68.9896	1.47E+01	0.00E+00	1.01E+03	0.00E+00	0.00E+00	0.00E+00	2.86E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	371	0.00E+00	0.00E+00	0.00E+00			
	69.1917	1.47E+01	0.00E+00	1.02E+03	0.00E+00	0.00E+00	0.00E+00	2.87E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	372	0.00E+00	0.00E+00	0.00E+00			
	69.3937	1.47E+01	0.00E+00	1.02E+03	0.00E+00	0.00E+00	0.00E+00	2.87E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	373	0.00E+00	0.00E+00	0.00E+00			
	69.5958	1.47E+01	0.00E+00	1.02E+03	0.00E+00	0.00E+00	0.00E+00	2.87E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	374	0.00E+00	0.00E+00	0.00E+00			
	69.7979	1.47E+01	0.00E+00	1.03E+03	0.00E+00	0.00E+00	0.00E+00	2.88E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	375	0.00E+00	0.00E+00	0.00E+00			
	70	1.47E+01	0.00E+00	1.03E+03	0.00E+00	0.00E+00	0.00E+00	2.88E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	376	0.00E+00	0.00E+00	0.00E+00			
	70.2046	1.47E+01	0.00E+00	1.03E+03	0.00E+00	0.00E+00	0.00E+00	2.88E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	377	0.00E+00	0.00E+00	0.00E+00			
	70.4092	1.47E+01	0.00E+00	1.04E+03	0.00E+00	0.00E+00	0.00E+00	2.89E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	378	0.00E+00	0.00E+00	0.00E+00			
	70.6138	1.47E+01	0.00E+00	1.04E+03	0.00E+00	0.00E+00	0.00E+00	2.89E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	379	0.00E+00	0.00E+00	0.00E+00			
	70.8184	1.47E+01	0.00E+00	1.04E+03	0.00E+00	0.00E+00	0.00E+00	2.89E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	380	0.00E+00	0.00E+00	0.00E+00			
	71.023	1.47E+01	0.00E+00	1.04E+03	0.00E+00	0.00E+00	0.00E+00	2.90E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	381	0.00E+00	0.00E+00	0.00E+00			
	71.2276	1.47E+01	0.00E+00	1.05E+03	0.00E+00	0.00E+00	0.00E+00	2.90E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	382	0.00E+00	0.00E+00	0.00E+00			
	71.4322	1.47E+01	0.00E+00	1.05E+03	0.00E+00	0.00E+00	0.00E+00	2.90E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	383	0.00E+00	0.00E+00	0.00E+00			
	71.6368	1.47E+01	0.00E+00	1.05E+03	0.00E+00	0.00E+00	0.00E+00	2.91E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	384	0.00E+00	0.00E+00	0.00E+00			
	71.8413	1.47E+01	0.00E+00	1.06E+03	0.00E+00	0.00E+00	0.00E+00	2.91E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	385	0.00E+00	0.00E+00	0.00E+00			
	72.0459	1.47E+01	0.00E+00	1.06E+03	0.00E+00	0.00E+00	0.00E+00	2.92E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	386	0.00E+00	0.00E+00	0.00E+00			
	72.2505	1.47E+01	0.00E+00	1.06E+03	0.00E+00	0.00E+00	0.00E+00	2.92E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	387	0.00E+00	0.00E+00	0.00E+00			
	72.4551	1.47E+01	0.00E+00	1.07E+03	0.00E+00	0.00E+00	0.00E+00	2.92E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	388	0.00E+00	0.00E+00	0.00E+00			
	72.6597	1.47E+01	0.00E+00	1.07E+03	0.00E+00	0.00E+00	0.00E+00	2.93E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	389	0.00E+00	0.00E+00	0.00E+00			
	72.8643	1.47E+01	0.00E+00	1.07E+03	0.00E+00	0.00E+00	0.00E+00	2.93E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	390	0.00E+00	0.00E+00	0.00E+00			
	73.0689	1.47E+01	0.00E+00	1.07E+03	0.00E+00	0.00E+00	0.00E+00	2.93E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	391	0.00E+00	0.00E+00	0.00E+00			
	73.2735	1.47E+01	0.00E+00	1.08E+03	0.00E+00	0.00E+00	0.00E+00	2.94E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	392	0.00E+00	0.00E+00	0.00E+00			
	73.4781	1.47E+01	0.00E+00	1.08E+03	0.00E+00	0.00E+00	0.00E+00	2.94E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	393	0.00E+00	0.00E+00	0.00E+00			
	73.6827	1.47E+01	0.00E+00	1.08E+03	0.00E+00	0.00E+00	0.00E+00	2.94E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	394	0.00E+00	0.00E+00	0.00E+00			
	73.8873	1.47E+01	0.00E+00	1.09E+03	0.00E+00	0.00E+00	0.00E+00	2.95E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	395	0.00E+00	0.00E+00	0.00E+00			
	74.0919	1.47E+01	0.00E+00	1.09E+03	0.00E+00	0.00E+00	0.00E+00	2.95E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	396	0.00E+00	0.00E+00	0.00E+00			
	74.2965	1.47E+01	0.00E+00	1.09E+03	0.00E+00	0.00E+00	0.00E+00	2.95E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	397	0.00E+00	0.00E+00	0.00E+00			
	74.5011	1.47E+01	0.00E+00	1.10E+03	0.00E+00	0.00E+00	0.00E+00	2.96E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	398	0.00E+00	0.00E+00	0.00E+00			
	74.7057	1.47E+01	0.00E+00	1.10E+03	0.00E+00	0.00E+00	0.00E+00	2.96E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	399	0.00E+00	0.00E+00	0.00E+00			
	74.9103	1.47E+01	0.00E+00	1.10E+03	0.00E+00	0.00E+00	0.00E+00	2.96E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	400	0.00E+00	0.00E+00	0.00E+00			
	75.1148	1.47E+01	0.00E+00	1.10E+03	0.00E+00	0.00E+00	0.00E+00	2.97E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	401	0.00E+00	0.00E+00	0.00E+00			
	75.3194	1.47E+01	0.00E+00	1.11E+03	0.00E+00	0.00E+00	0.00E+00	2.97E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	402	0.00E+00	0.00E+00	0.00E+00			
	75.524	1.47E+01	0.00E+00	1.11E+03	0.00E+00	0.00E+00	0.00E+00	2.97E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	403	0.00E+00	0.00E+00	0.00E+00			
	75.7286	1.47E+01	0.00E+00	1.11E+03	0.00E+00	0.00E+00	0.00E+00	2.98E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	404	0.00E+00	0.00E+00	0.00E+00			
	75.9332	1.47E+01	0.00E+00	1.12E+03	0.00E+00	0.00E+00	0.00E+00	2.98E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	405	0.00E+00	0.00E+00	0.00E+00			
	76.1378	1.47E+01	0.00E+00	1.12E+03	0.00E+00	0.00E+00	0.00E+00	2.98E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	406	0.00E+00	0.00E+00	0.00E+00			
	76.3424	1.47E+01	0.00E+00	1.12E+03	0.00E+00	0.00E+00	0.00E+00	2.99E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	407	0.00E+00	0.00E+00	0.00E+00			
	76.547	1.47E+01	0.00E+00	1.13E+03	0.00E+00	0.00E+00	0.00E+00	2.99E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	408	0.00E+00	0.00E+00	0.00E+00			
	76.7516	1.47E+01	0.00E+00	1.13E+03	0.00E+00	0.00E+00	0.00E+00	3.00E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	409	0.00E+00	0.00E+00	0.00E+00			
	76.9562	1.47E+01	0.00E+00	1.13E+03	0.00E+00	0.00E+00	0.00E+00	3.00E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	410	0.00E+00	0.00E+00	0.00E+00			
	77.1608	1.47E+01	0.00E+00	1.13E+03	0.00E+00	0.00E+00	0.00E+00	3.00E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	411	0.00E+00	0.00E+00	0.00E+00			
	77.3654	1.47E+01	0.00E+00	1.14E+03	0.00E+00	0.00E+00	0.00E+00	3.01E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	412	0.00E+00	0.00E+00	0.00E+00			
	77.57	1.47E+01	0.00E+00	1.14E+03	0.00E+00	0.00E+00	0.00E+00	3.01E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	413	0.00E+00	0.00E+00	0.00E+00			
	77.7746	1.47E+01	0.00E+00	1.14E+03	0.00E+00	0.00E+00	0.00E+00	3.01E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	414	0.00E+00	0.00E+00	0.00E+00			
	77.9792	1.47E+01	0.00E+00	1.15E+03	0.00E+00	0.00E+00	0.00E+00	3.02E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	415	0.00E+00	0.00E+00	0.00E+00			
	78.1812	1.47E+01	0.00E+00	1.15E+03	0.00E+00	0.00E+00	0.00E+00	3.02E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	416	0.00E+00	0.00E+00	0.00E+00			
	78.3833	1.47E+01	0.00E+00	1.15E+03	0.00E+00	0.00E+00	0.00E+00	3.02E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	417	0.00E+00	0.00E+00	0.00E+00			
	78.5854	1.47E+01	0.00E+00	1.16E+03	0.00E+00	0.00E+00	0.00E+00	3.03E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	418	0.00E+00	0.00E+00	0.00E+00			
	78.7875	1.47E+01	0.00E+00	1.16E+03	0.00E+00	0.00E+00	0.00E+00	3.03E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	419	0.00E+00	0.00E+00	0.00E+00			
	78.9896	1.47E+01	0.00E+00	1.16E+03	0.00E+00	0.00E+00	0.00E+00	3.03E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	420	0.00E+00	0.00E+00	0.00E+00			
	79.1917	1.47E+01	0.00E+00	1.16E+03	0.00E+00	0.00E+00	0.00E+00	3.04E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	421	0.00E+00	0.00E+00	0.00E+00			
	79.3937	1.47E+01	0.00E+00	1.17E+03	0.00E+00	0.00E+00	0.00E+00	3.04E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	422	0.00E+00	0.00E+00	0.00E+00			
	79.5958	1.47E+01	0.00E+00	1.17E+03	0.00E+00	0.00E+00	0.00E+00	3.04E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	423	0.00E+00	0.00E+00	0.00E+00			
	79.7979	1.47E+01	0.00E+00	1.17E+03	0.00E+00	0.00E+00	0.00E+00	3.05E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	424	0.00E+00	0.00E+00	0.00E+00			
	80	1.47E+01	0.00E+00	1.18E+03	0.00E+00	0.00E+00	0.00E+00	3.05E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	425	0.00E+00	0.00E+00	0.00E+00			
	80.2046	1.47E+01	0.00E+00	1.18E+03	0.00E+00	0.00E+00	0.00E+00	3.05E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	426	0.00E+00	0.00E+00	0.00E+00			
	80.4092	1.47E+01	0.00E+00	1.18E+03	0.00E+00	0.00E+00	0.00E+00	3.06E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	427	0.00E+00	0.00E+00	0.00E+00			
	80.6138	1.47E+01	0.00E+00	1.19E+03	0.00E+00	0.00E+00	0.00E+00	3.06E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	428	0.00E+00	0.00E+00	0.00E+00			
	80.8184	1.47E+01	0.00E+00	1.19E+03	0.00E+00	0.00E+00	0.00E+00	3.06E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	429	0.00E+00	0.00E+00	0.00E+00			
	81.023	1.47E+01	0.00E+00	1.19E+03	0.00E+00	0.00E+00	0.00E+00	3.06E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	430	0.00E+00	0.00E+00	0.00E+00			
	81.2276	1.47E+01	0.00E+00	1.19E+03	0.00E+00	0.00E+00	0.00E+00	3.07E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	431	0.00E+00	0.00E+00	0.00E+00			
	81.4322	1.47E+01	0.00E+00	1.20E+03	0.00E+00	0.00E+00	0.00E+00	3.07E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	432	0.00E+00	0.00E+00	0.00E+00			
	81.6368	1.47E+01	0.00E+00	1.20E+03	0.00E+00	0.00E+00	0.00E+00	3.07E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	433	0.00E+00	0.00E+00	0.00E+00			
	81.8413	1.47E+01	0.00E+00	1.20E+03	0.00E+00	0.00E+00	0.00E+00	3.08E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	434	0.00E+00	0.00E+00	0.00E+00			
	82.0459	1.47E+01	0.00E+00	1.21E+03	0.00E+00	0.00E+00	0.00E+00	3.08E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	435	0.00E+00	0.00E+00	0.00E+00			
	82.2505	1.47E+01	0.00E+00	1.21E+03	0.00E+00	0.00E+00	0.00E+00	3.08E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	436	0.00E+00	0.00E+00	0.00E+00			
	82.4551	1.47E+01	0.00E+00	1.21E+03	0.00E+00	0.00E+00	0.00E+00	3.09E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	437	0.00E+00	0.00E+00	0.00E+00			
	82.6597	1.47E+01	0.00E+00	1.22E+03	0.00E+00	0.00E+00	0.00E+00	3.09E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	438	0.00E+00	0.00E+00	0.00E+00			
	82.8643	1.47E+01	0.00E+00	1.22E+03	0.00E+00	0.00E+00	0.00E+00	3.09E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	439	0.00E+00	0.00E+00	0.00E+00			
	83.0689	1.47E+01	0.00E+00	1.22E+03	0.00E+00	0.00E+00	0.00E+00	3.10E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	440	0.00E+00	0.00E+00	0.00E+00			
	83.2735	1.47E+01	0.00E+00	1.22E+03	0.00E+00	0.00E+00	0.00E+00	3.10E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	441	0.00E+00	0.00E+00	0.00E+00			
	83.4781	1.47E+01	0.00E+00	1.23E+03	0.00E+00	0.00E+00	0.00E+00	3.10E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	442	0.00E+00	0.00E+00	0.00E+00			
	83.6827	1.47E+01	0.00E+00	1.23E+03	0.00E+00	0.00E+00	0.00E+00	3.11E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	443	0.00E+00	0.00E+00	0.00E+00			
	83.8873	1.47E+01	0.00E+00	1.23E+03	0.00E+00	0.00E+00	0.00E+00	3.11E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	444	0.00E+00	0.00E+00	0.00E+00			
	84.0919	1.47E+01	0.00E+00	1.24E+03	0.00E+00	0.00E+00	0.00E+00	3.11E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	445	0.00E+00	0.00E+00	0.00E+00			
	84.2965	1.47E+01	0.00E+00	1.24E+03	0.00E+00	0.00E+00	0.00E+00	3.12E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	446	0.00E+00	0.00E+00	0.00E+00			
	84.5011	1.47E+01	0.00E+00	1.24E+03	0.00E+00	0.00E+00	0.00E+00	3.12E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	447	0.00E+00	0.00E+00	0.00E+00			
	84.7057	1.47E+01	0.00E+00	1.25E+03	0.00E+00	0.00E+00	0.00E+00	3.12E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	448	0.00E+00	0.00E+00	0.00E+00			
	84.9103	1.47E+01	0.00E+00	1.25E+03	0.00E+00	0.00E+00	0.00E+00	3.13E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	449	0.00E+00	0.00E+00	0.00E+00			
	85.1148	1.47E+01	0.00E+00	1.25E+03	0.00E+00	0.00E+00	0.00E+00	3.13E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	450	0.00E+00	0.00E+00	0.00E+00			
	85.3194	1.47E+01	0.00E+00	1.25E+03	0.00E+00	0.00E+00	0.00E+00	3.13E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	451	0.00E+00	0.00E+00	0.00E+00			
	85.524	1.47E+01	0.00E+00	1.26E+03	0.00E+00	0.00E+00	0.00E+00	3.14E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	452	0.00E+00	0.00E+00	0.00E+00			
	85.7286	1.47E+01	0.00E+00	1.26E+03	0.00E+00	0.00E+00	0.00E+00	3.14E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	453	0.00E+00	0.00E+00	0.00E+00			
	85.9332	1.47E+01	0.00E+00	1.26E+03	0.00E+00	0.00E+00	0.00E+00	3.14E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	454	0.00E+00	0.00E+00	0.00E+00			
	86.1378	1.47E+01	0.00E+00	1.27E+03	0.00E+00	0.00E+00	0.00E+00	3.15E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	455	0.00E+00	0.00E+00	0.00E+00			
	86.3424	1.47E+01	0.00E+00	1.27E+03	0.00E+00	0.00E+00	0.00E+00	3.15E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	456	0.00E+00	0.00E+00	0.00E+00			
	86.547	1.47E+01	0.00E+00	1.27E+03	0.00E+00	0.00E+00	0.00E+00	3.15E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	457	0.00E+00	0.00E+00	0.00E+00			
	86.7516	1.47E+01	0.00E+00	1.28E+03	0.00E+00	0.00E+00	0.00E+00	3.16E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	458	0.00E+00	0.00E+00	0.00E+00			
	86.9562	1.47E+01	0.00E+00	1.28E+03	0.00E+00	0.00E+00	0.00E+00	3.16E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	459	0.00E+00	0.00E+00	0.00E+00			
	87.1608	1.47E+01	0.00E+00	1.28E+03	0.00E+00	0.00E+00	0.00E+00	3.16E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	460	0.00E+00	0.00E+00	0.00E+00			
	87.3654	1.47E+01	0.00E+00	1.28E+03	0.00E+00	0.00E+00	0.00E+00	3.16E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	461	0.00E+00	0.00E+00	0.00E+00			
	87.57	1.47E+01	0.00E+00	1.29E+03	0.00E+00	0.00E+00	0.00E+00	3.17E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	462	0.00E+00	0.00E+00	0.00E+00			
	87.7746	1.47E+01	0.00E+00	1.29E+03	0.00E+00	0.00E+00	0.00E+00	3.17E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	463	0.00E+00	0.00E+00	0.00E+00			
	87.9792	1.47E+01	0.00E+00	1.29E+03	0.00E+00	0.00E+00	0.00E+00	3.17E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	464	0.00E+00	0.00E+00	0.00E+00			
	88.1812	1.47E+01	0.00E+00	1.30E+03	0.00E+00	0.00E+00	0.00E+00	3.18E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	465	0.00E+00	0.00E+00	0.00E+00			
	88.3833	1.47E+01	0.00E+00	1.30E+03	0.00E+00	0.00E+00	0.00E+00	3.18E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	466	0.00E+00	0.00E+00	0.00E+00			
	88.5854	1.47E+01	0.00E+00	1.30E+03	0.00E+00	0.00E+00	0.00E+00	3.18E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	467	0.00E+00	0.00E+00	0.00E+00			
	88.7875	1.47E+01	0.00E+00	1.31E+03	0.00E+00	0.00E+00	0.00E+00	3.19E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	468	0.00E+00	0.00E+00	0.00E+00			
	88.9896	1.47E+01	0.00E+00	1.31E+03	0.00E+00	0.00E+00	0.00E+00	3.19E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	469	0.00E+00	0.00E+00	0.00E+00			
	89.1917	1.47E+01	0.00E+00	1.31E+03	0.00E+00	0.00E+00	0.00E+00	3.19E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	470	0.00E+00	0.00E+00	0.00E+00			
